6.550000000000000711,-4.950000000000000178
7.450000000000000178,-4.850000000000000533
8.300000000000000711,-4.549999999999999822
9.000000000000000000,-4.049999999999999822
9.550000000000000711,-3.500000000000000000
9.900000000000000355,-2.700000000000000178
9.850000000000001421,-1.950000000000000178
9.400000000000000355,-1.200000000000000178
8.650000000000000355,-7.000000000000000666
7.900000000000000355,-7.500000000000000000
7.300000000000000711,-1.200000000000000178
6.500000000000000000,-1.500000000000000000
5.650000000000000355,-1.400000000000000133
4.850000000000000533,-1.250000000000000000
4.100000000000000533,-1.700000000000000178
3.600000000000000089,-2.450000000000000178
2.850000000000000089,-2.550000000000000266
2.000000000000000000,-2.500000000000000000
1.350000000000000089,-2.950000000000000178
1.200000000000000178,-3.650000000000000355
1.300000000000000044,-4.549999999999999822
1.700000000000000178,-5.300000000000000711
2.500000000000000000,-5.500000000000000000
3.350000000000000089,-5.600000000000000533
4.150000000000000355,-5.550000000000000711
5.000000000000000000,-5.400000000000000355
